customer_id,buy_proba
20201026-010002,0.9213142650466779
20201026-010012,0.9418705857549511
20201026-010016,0.7311433755685457
20201026-010018,0.844804002050165
20201026-010022,0.9360348423965776
20201026-010028,0.8692249884534169
20201026-010029,0.9455490322576647
20201026-010036,0.8464945703947802
20201026-010040,0.9259675665465958
20201026-010044,0.9525007956033167
20201026-010047,0.8237183808435266
20201026-010052,0.9497846144069257
20201026-010056,0.45420378119840044
20201026-010062,0.6792180644293178
20201026-010069,0.6968498091306591
20201026-010070,0.7473264910031476
20201026-010071,0.9522804831056554
20201026-010072,0.7325188934916619
20201026-010075,0.4689571959591146
20201026-010081,0.6871574380435643
20201026-010083,0.8564719536768097
20201026-010093,0.883922255653948
20201026-010096,0.9489746978654132
20201026-010103,0.9397350550920247
20201026-010104,0.45621623904444425
20201026-010113,0.588254521901283
20201026-010114,0.5043295120632447
20201026-010121,0.9471277006416325
20201026-010126,0.7354179003264554
20201026-010137,0.6780478181239298
20201026-010138,0.7850056433140101
20201026-010139,0.9572555875397738
20201026-010141,0.9303484120600025
20201026-010142,0.6900792727789398
20201026-010154,0.9317554245615369
20201026-010162,0.3985431518362742
20201026-010163,0.39898814935922194
20201026-010166,0.34210526315836487
20201026-010171,0.944124717904593
20201026-010173,0.9176442384128529
20201026-010188,0.45956354956499956
20201026-020002,0.9454800436487222
20201026-020003,0.808083987842514
20201026-020016,0.8882278841737404
20201026-020021,0.7271760379518675
20201026-020023,0.809478785541634
20201026-020027,0.9412107087153282
20201026-020037,0.9360893939884664
20201026-020041,0.49034338917007636
20201026-020051,0.9337655063001986
20201026-020056,0.9472609072240996
20201026-020059,0.9289828058434867
20201026-020062,0.7934494367166784
20201026-020064,0.4605480803187321
20201026-020065,0.6801562867861499
20201026-020066,0.8271439643238947
20201026-020067,0.9249856837375585
20201026-020072,0.46454808238201767
20201026-020076,0.9348496182428584
20201026-020080,0.944716146877435
20201026-020096,0.4618035032463359
20201026-020097,0.866903472501531
20201026-020107,0.5892940132249529
20201026-020111,0.6461916699154513
20201026-020115,0.9506662472023844
20201026-020118,0.950906939455141
20201026-020122,0.9122840572877884
20201026-020123,0.4690260082824224
20201026-020124,0.8631306135376801
20201026-020125,0.870629969847905
20201026-020134,0.945780629836816
20201026-020135,0.719806232789828
20201026-020141,0.9475719690891419
20201026-020164,0.7317019455287423
20201026-020165,0.8504028500136765
20201026-020167,0.649184564079247
20201026-020175,0.5275958344746763
20201026-020184,0.9053376525155203
20201026-020202,0.908682699815101
20201026-020204,0.4519968408925153
20201026-020205,0.9439024733508667
20201026-020210,0.930586094394583
20201026-020214,0.8609458067899551
20201026-020215,0.9162341843880168
20201026-020224,0.6964654503576474
20201026-020226,0.9388674545667286
20201026-020227,0.7778946390746622
20201026-020233,0.5017171539586209
20201026-020236,0.8173068385843264
20201026-020239,0.45208686561156436
20201026-020242,0.9598532003713127
20201026-020249,0.6396236478631899
20201026-020259,0.4551035856349409
20201026-020263,0.5036972101709233
20201026-020288,0.41183268244599014
20201026-020290,0.41101789847118403
20201026-020291,0.6658431350746832
20201026-020294,0.7161780387776955
20201026-020297,0.8520968091948963
20201026-020301,0.9121384523003455
20201026-020306,0.9451730957627508
20201026-020307,0.9401095496355156
20201026-020316,0.9389476899119582
20201026-020321,0.39818235846982264
20201026-020322,0.40905495497025285
20201026-020324,0.640323336693799
20201026-030001,0.9499888061519604
20201026-030007,0.5267792096835339
20201026-030013,0.9278055032799073
20201026-030014,0.7757527203632585
20201026-030015,0.6938795127968286
20201026-030018,0.6827208798855907
20201026-030025,0.8233112398397796
20201026-030036,0.516911170685174
20201026-030038,0.9010971535357541
20201026-030044,0.49869184294909874
20201026-030047,0.9333778547094551
20201026-030050,0.45274715722269815
20201026-030054,0.46585850238055027
20201026-030057,0.9091772731895037
20201026-030060,0.4565183485265893
20201026-030065,0.813039606178459
20201026-030077,0.809148965378929
20201026-030086,0.5960942758479777
20201026-030097,0.5124159307221199
20201026-030099,0.4887859471060355
20201026-030101,0.47237143162848966
20201026-030106,0.48255511463105866
20201026-030110,0.850170711561467
20201026-030111,0.45425911474231717
20201026-030113,0.6534015662446713
20201026-030117,0.4574263995206808
20201026-030134,0.939249146247224
20201026-030139,0.46355484359904875
20201026-030148,0.877176288379452
20201026-030154,0.816460292209815
20201026-030159,0.459876210868008
20201026-030163,0.4885773867099692
20201026-030171,0.9347755410562714
20201026-030176,0.452031047004939
20201026-030178,0.45212647010329254
20201026-030181,0.9507272573029115
20201026-030185,0.5025996443835019
20201026-030186,0.8290566718922123
20201026-030191,0.934843119106487
20201026-030192,0.9324226737282881
20201026-040006,0.890108855785821
20201026-040009,0.9267974556465379
20201026-040015,0.844889421840324
20201026-040025,0.6284045096879244
20201026-040032,0.9574735272403707
20201026-040035,0.9189269833583695
20201026-040039,0.4522195494157785
20201026-040043,0.9097478500521536
20201026-040045,0.4171698418171697
20201026-040049,0.9031594932245965
20201026-040054,0.42648092637008495
20201026-040058,0.5856735186649586
20201026-040059,0.8854687035377868
20201026-040062,0.8913810895668908
20201026-040064,0.844889421840324
20201026-040074,0.5050392671631657
20201026-040086,0.9303741219917209
20201026-040087,0.7615877642536747
20201026-040088,0.9270494895556505
20201026-040096,0.9495841575172974
20201026-040097,0.4571255934876568
20201026-040105,0.4924277236261376
20201026-040107,0.7632199370615727
20201026-040108,0.9463063579605351
20201026-040113,0.4069370235783053
20201026-040117,0.4066856627471319
20201026-040120,0.9192731592995698
20201026-040121,0.883128545393252
20201026-040123,0.4935160612533607
20201026-040126,0.5552688571045203
20201026-040132,0.4291687904013708
20201026-040139,0.9379246655907663
20201026-040140,0.9445928947454504
20201026-040146,0.8916974511929066
20201026-040155,0.4700684798353216
20201026-040163,0.3951827058578003
20201026-040165,0.5079856168299991
20201026-040168,0.9473895075053629
20201026-040173,0.45438657866047216
20201026-040178,0.9543647597170352
20201026-040179,0.891094034757143
20201026-040192,0.8679946936605544
20201026-040193,0.5372526334422296
20201026-040196,0.9524470230600472
20201026-050008,0.8270821879493813
20201026-050018,0.39516902802627557
20201026-050020,0.8990599470071514
20201026-050032,0.9412549900256142
20201026-050039,0.5729393842156218
20201026-050049,0.9444176236740571
20201026-050050,0.919588084012231
20201026-050056,0.4528842059569192
20201026-050057,0.9031791185353677
20201026-050058,0.8892266321524118
20201026-050059,0.9299876371335933
20201026-050070,0.9276775155587119
20201026-050074,0.8974047192256792
20201026-050075,0.8147721866286708
20201026-050076,0.9528066062190897
20201026-050083,0.7473151393328149
20201026-050095,0.7591479977198466
20201026-050100,0.45513866453022694
20201026-050101,0.8845093266843883
20201026-050105,0.8911862045414805
20201026-050107,0.9222383176165005
20201026-050112,0.8851054180240499
20201026-050130,0.4528575080465999
20201026-050132,0.8238664182521527
20201026-050133,0.9323134276635274
20201026-050134,0.916050902160584
20201026-050141,0.9620775501077387
20201026-050143,0.46343040918607453
20201026-050146,0.9297547766014478
20201026-050157,0.8256918222952067
20201026-050162,0.663063728829782
20201026-050167,0.915525902855358
20201026-050176,0.5106660037213832
20201026-050179,0.9081474418862339
20201026-050180,0.45244880026309214
20201026-060004,0.7434702849456728
20201026-060023,0.45236295748593525
20201026-060027,0.411081393166239
20201026-060028,0.8685396836925263
20201026-060029,0.6426491336590532
20201026-060032,0.8901662277527088
20201026-060035,0.9108687813193794
20201026-060036,0.9453230292379644
20201026-060038,0.5190221384691786
20201026-060043,0.9500576240644171
20201026-060044,0.927750505051669
20201026-060067,0.458751683201799
20201026-060068,0.9447814280530795
20201026-060069,0.5780162880854903
20201026-060073,0.9399423466920055
20201026-060077,0.9396179545688698
20201026-060079,0.853553271420918
20201026-060083,0.39682087647829645
20201026-060085,0.9538534178801243
20201026-060090,0.7523683287327518
20201026-060092,0.7846732268731794
20201026-060097,0.5297092842389671
20201026-060103,0.4519967667688243
20201026-060110,0.45212754758150414
20201026-060111,0.8568714770157974
20201026-060112,0.6635991676382555
20201026-060120,0.9357338649104467
20201026-060123,0.5773260245941476
20201026-060124,0.8170533072079271
20201026-060132,0.8755516048654093
20201026-060133,0.9065880954661797
20201026-060134,0.4522030250665892
20201026-060135,0.9451688581319148
20201026-060141,0.48798311442133085
20201026-060144,0.5206069807498149
20201026-060145,0.9449491729208759
20201026-060152,0.7101470900061948
20201026-060166,0.4519966296364421
20201026-060167,0.9404445521367852
20201026-060170,0.9381325590758602
20201026-060188,0.9405535620375958
20201026-060189,0.6243155597585086
20201026-060190,0.4584742036772054
20201026-060198,0.4110176704270799
20201026-060199,0.8801107780845245
20201026-060200,0.9271025408723452
20201026-060208,0.45199676650966164
20201026-060210,0.8910708396881982
20201026-060215,0.41101702290622105
20201026-060216,0.3945009471600589
20201026-060220,0.8347572443769662
20201026-060221,0.4559034146520829
20201026-060233,0.8557502416118876
20201026-060235,0.7349733136950728
20201026-060236,0.7158600516840854
20201026-060237,0.9007637183998041
20201026-060240,0.47707028193885814
20201026-060245,0.6134960489322043
20201026-060252,0.8531634027449901
20201026-060271,0.8838209274114179
20201026-060277,0.8820266602608555
20201026-060279,0.7005413791385865
20201027-010002,0.8774859054116604
20201027-010005,0.9286786107983123
20201027-010009,0.9526727569725632
20201027-010010,0.6973134497292724
20201027-010016,0.895323684632368
20201027-010028,0.46832010577797484
20201027-010029,0.7422304064150032
20201027-010031,0.9437862700309924
20201027-010032,0.48203806456984877
20201027-010033,0.899163238467788
20201027-010034,0.8789205656220556
20201027-010043,0.4139062922206947
20201027-010051,0.9165955343494648
20201027-010063,0.7602877907549879
20201027-010068,0.9294356052642382
20201027-010074,0.8826944473928882
20201027-010078,0.4538470845110996
20201027-010081,0.8308936544985066
20201027-010093,0.8249897300790994
20201027-010097,0.5725883709925087
20201027-010105,0.45216281965165744
20201027-010111,0.4559103543093604
20201027-010125,0.45260876075854894
20201027-010135,0.5012565245416029
20201027-010136,0.9350631898339623
20201027-010141,0.6019805025415451
20201027-010157,0.8473755835881855
20201027-010166,0.9418719241945958
20201027-010173,0.8243438038942008
20201027-010176,0.9342475045822002
20201027-010181,0.7427094292530101
20201027-010182,0.45218377147368444
20201027-010199,0.5962120359439711
20201027-010206,0.4521383877519932
20201027-010222,0.7024712321710236
20201027-010225,0.4600116040952822
20201027-010226,0.4520056714926178
20201027-010236,0.45199764689051836
20201027-020005,0.9006774894309346
20201027-020007,0.7894404166140023
20201027-020008,0.46323976775094755
20201027-020011,0.9380553495858661
20201027-020014,0.47945792723590197
20201027-020015,0.8807487878471434
20201027-020057,0.70265113905996
20201027-020060,0.6077083397926174
20201027-020063,0.8753718983979129
20201027-020064,0.5664908092491453
20201027-020067,0.45486743522138756
20201027-020078,0.4568015314636917
20201027-020094,0.79842779175992
20201027-020110,0.5486190743756534
20201027-020121,0.9105433177842324
20201027-020136,0.6448460581338994
20201027-020140,0.8550496567035231
20201027-020142,0.9016457604406585
20201027-020144,0.9116863786872855
20201027-020151,0.7392639440563568
20201027-020154,0.595223299146008
20201027-020166,0.45205834569992925
20201027-020167,0.6990673575750103
20201027-020175,0.8274641271636518
20201027-020176,0.5837513085412401
20201027-020177,0.5698146899627146
20201027-020195,0.8371509135013915
20201027-020206,0.4531985292936253
20201027-020207,0.41101759634528867
20201027-020210,0.5308883193129629
20201027-020211,0.9441539603648377
20201027-020212,0.7269684057311624
20201027-020215,0.7883045691534734
20201027-020220,0.6784942172794365
20201027-020222,0.9084337264322986
20201027-020225,0.7456135136806765
20201027-020228,0.7370074041390642
20201027-020239,0.4602719479220388
20201027-020256,0.5777332666339922
20201027-020257,0.9348297154797007
20201027-020261,0.7370935825601359
20201027-020262,0.7353315070506703
20201027-020265,0.934886694915283
20201027-020266,0.5732761663664886
20201027-020275,0.8834709130340879
20201027-020277,0.45199672390237616
20201027-020278,0.45708687357538536
20201027-020280,0.4110169491694339
20201027-020297,0.8359268807028009
20201027-020301,0.9097891625309882
20201027-020302,0.46365041723280304
20201027-020307,0.4520329416523814
20201027-020309,0.45717732279488177
20201027-020310,0.49545389551108737
20201027-020311,0.940064108792159
20201027-020314,0.617679316558603
20201027-020315,0.49862618404656633
20201027-020323,0.45948010195713096
20201027-020326,0.45779395931858996
20201027-020327,0.45472989225188026
20201027-020331,0.47044399952907984
20201027-020332,0.5811550272306945
20201027-030003,0.4557600935687689
20201027-030004,0.8649705676367022
20201027-030005,0.7573349646784373
20201027-030014,0.8214271748901818
20201027-030018,0.4614873780820133
20201027-030019,0.9042875300139563
20201027-030025,0.9360009387858039
20201027-030034,0.9294528688407317
20201027-030035,0.48180320704686563
20201027-030040,0.5337374985521744
20201027-030043,0.9364044879050724
20201027-030048,0.4556216578552452
20201027-030051,0.8931953778326018
20201027-030053,0.8779621995197714
20201027-030056,0.7490717657959742
20201027-030059,0.7462978080264646
20201027-030067,0.4744742239490135
20201027-030072,0.7207357026140058
20201027-030079,0.8369250520515863
20201027-030083,0.4008336997694054
20201027-030085,0.3960101141316176
20201027-030089,0.45393096606656325
20201027-030091,0.41175398297791904
20201027-030108,0.936958452179277
20201027-030118,0.872583468961568
20201027-030122,0.4616998023186747
20201027-030123,0.8665311781332057
20201027-030124,0.8015443403520823
20201027-030128,0.47727280833055774
20201027-030133,0.41101701822740055
20201027-030138,0.8077893867626982
20201027-030156,0.9250588989668895
20201027-030158,0.6270703004596214
20201027-030159,0.9079525665902591
20201027-030161,0.41181931420626133
20201027-030172,0.7351634058720475
20201027-030173,0.8360751337369497
20201027-030174,0.39430904645228587
20201027-030179,0.8947430209746474
20201027-030200,0.5291244072222359
20201027-030210,0.8365824943042033
20201027-030220,0.8340925458484916
20201027-030224,0.9288479091149766
20201027-030226,0.531904592648598
20201027-030232,0.9472162998701754
20201027-030244,0.5646194503809838
20201027-030245,0.5193150172030465
20201027-030253,0.861672823606602
20201027-030256,0.4541272578391469
20201027-030259,0.8462038757327748
20201027-040007,0.9258578171071419
20201027-040008,0.4110169491525427
20201027-040009,0.45255781710399634
20201027-040013,0.8539839824150266
20201027-040017,0.4627979014157621
20201027-040018,0.6899111319664539
20201027-040032,0.39570217414584535
20201027-040037,0.8401520119484505
20201027-040048,0.6656257205374488
20201027-040054,0.9285634814254318
20201027-040058,0.6751328136753665
20201027-040061,0.4119896392434209
20201027-040065,0.9429190167087924
20201027-040073,0.9299075308552286
20201027-040079,0.8588191179300807
20201027-040089,0.9358049134207358
20201027-040101,0.8988401911380377
20201027-040106,0.721274259173812
20201027-040110,0.8792341991357994
20201027-040111,0.4557551381667598
20201027-040118,0.8279821259260063
20201027-040131,0.8846742726434134
20201027-040134,0.45469312527502853
20201027-040136,0.8732646944937715
20201027-040145,0.8832149105371436
20201027-040152,0.4697756232805696
20201027-040153,0.8189672558214971
20201027-040160,0.8744865426166148
20201027-040168,0.8543709659111125
20201027-040174,0.9042044273161789
20201027-040179,0.41101712190926726
20201027-040187,0.7986922363233191
20201027-040190,0.682574865841778
20201027-040191,0.9328415438362775
20201027-040195,0.8237862206300282
20201027-040196,0.874826788105112
20201027-040202,0.7587455745206326
20201027-040207,0.420371705731708
20201027-040208,0.8977201749215354
20201027-040211,0.5796218809360507
20201027-040212,0.8611901097130363
20201027-040217,0.7500137501606484
20201027-040219,0.48694479517316314
20201027-040226,0.3949526853860898
20201027-040230,0.5130860288354774
20201027-040235,0.45399609894363147
20201027-040240,0.8248764722806192
20201027-050001,0.47311087308881766
20201027-050009,0.8423378870196306
20201027-050012,0.49645279052383584
20201027-050013,0.9491184589185657
20201027-050014,0.7634152365570073
20201027-050015,0.5072491618073199
20201027-050016,0.3986672239875025
20201027-050023,0.8575644977245404
20201027-050028,0.5550447594302796
20201027-050032,0.7390936713576065
20201027-050048,0.9322194056696038
20201027-050054,0.897599159368726
20201027-050055,0.8852635357824306
20201027-050057,0.5306754745968341
20201027-050058,0.8150278950397903
20201027-050064,0.4936782353896237
20201027-050065,0.6163487543481756
20201027-050072,0.34210526315789475
20201027-050074,0.453143920906921
20201027-050077,0.7970263828229274
20201027-050082,0.8206820819104024
20201027-050084,0.40662539759277455
20201027-050086,0.48807318007965916
20201027-050090,0.41106310429773846
20201027-050098,0.9112362602616945
20201027-050100,0.8487053878544747
20201027-050122,0.6361549729911528
20201027-050124,0.948375649981417
20201027-050126,0.9270954201125081
20201027-050127,0.7738603753638423
20201027-050128,0.8852399594586584
20201027-050135,0.807548221174863
20201027-050138,0.9427986987897778
20201027-050152,0.8992142505444238
20201027-050158,0.9484551673742667
20201027-050159,0.4683712594718641
20201027-050169,0.6740653109869679
20201027-050188,0.8085747522966599
20201027-050192,0.411039503659988
20201027-050193,0.4110170801952339
20201027-050194,0.4110170155267425
20201027-050195,0.895480350733896
20201027-050196,0.45225221964247897
20201027-050198,0.0783153494171447
20201027-050205,0.8391526916349732
20201027-060002,0.8882244151656036
20201027-060005,0.7546204927284872
20201027-060007,0.9459914756455085
20201027-060012,0.4976367743289286
20201027-060023,0.8697964721443248
20201027-060029,0.5423887563129919
20201027-060034,0.7804646797618886
20201027-060040,0.9288323241491014
20201027-060042,0.7499792723559104
20201027-060044,0.9336677409292888
20201027-060045,0.9372423560936731
20201027-060051,0.8778578043528145
20201027-060056,0.40598896576335897
20201027-060057,0.480242678521981
20201027-060075,0.30427378938408156
20201027-060078,0.7404368402923769
20201027-060080,0.8399219218193712
20201027-060086,0.47688770229227473
20201027-060087,0.9341777114880518
20201027-060089,0.4542644879867678
20201027-060092,0.7826578052227874
20201027-060094,0.3952692438567949
20201027-060096,0.9044588091224
20201027-060101,0.8671099662339263
20201027-060103,0.4562845823136575
20201027-060104,0.8812934796610901
20201027-060109,0.9424866868136916
20201027-060118,0.4009745047408814
20201027-060133,0.6618888013549331
20201027-060135,0.7546188079306031
20201027-060139,0.41101926138943806
20201027-060143,0.8583972429021178
20201027-060154,0.3943562624013589
20201027-060155,0.4111367427593539
20201027-060157,0.7598747006872648
20201027-060159,0.920553806847039
20201027-060187,0.6706972753676533
20201027-060190,0.9540671625944932
20201027-060194,0.9489667363813685
20201027-060195,0.8853765818076047
20201027-060197,0.9438870237066546
20201027-060200,0.8745261703673206
20201027-060217,0.8446233399479255
20201027-060225,0.8900313943647251
20201027-060229,0.934179101535269
20201027-060237,0.9304421081529648
20201027-060243,0.47050018775400937
20201027-060244,0.4531741758511346
20201027-060247,0.9411115117110489
20201027-060249,0.8751999727370852
20201027-060253,0.45658602665654485
20201027-060260,0.6736208139259849
20201027-060265,0.6258337556592457
20201027-060280,0.394309040409788
20201027-060281,0.7342737091858966
20201027-060285,0.9449557096487107
20201027-060286,0.786565615032556
20201027-060290,0.9484347886094815
20201027-060293,0.9478324035718679
20201027-060295,0.9433129273336991
20201027-060299,0.8261612126071161
20201027-060302,0.9476432457290968
20201027-060307,0.9481071504950835
20201027-060308,0.6151322897174805
20201028-010001,0.9567762142922498
20201028-010002,0.8974450923239499
20201028-010006,0.45367812109169947
20201028-010009,0.9393853784586532
20201028-010010,0.9531640281178382
20201028-010013,0.6884075996800101
20201028-010018,0.4652984102027724
20201028-010023,0.7957671841925752
20201028-010026,0.9214434763014405
20201028-010030,0.575773666216857
20201028-010034,0.9209437720891589
20201028-010039,0.8450630849494629
20201028-010050,0.9443387312539033
20201028-010053,0.949630336404248
20201028-010058,0.9537696857328603
20201028-010062,0.9300737039103342
20201028-010067,0.9303195839394924
20201028-010069,0.4804286228492704
20201028-010070,0.6356520946529829
20201028-010075,0.934625137602085
20201028-010076,0.4538446369665606
20201028-010113,0.7348049904131667
20201028-010125,0.8559563897997147
20201028-010126,0.8703390661922163
20201028-010130,0.6611354057731924
20201028-010133,0.9137250724644576
20201028-010136,0.9352755744048271
20201028-010138,0.8177267990450707
20201028-010148,0.4519967557022021
20201028-010152,0.4625947744337379
20201028-010157,0.5344345517003757
20201028-010159,0.8817426251738814
20201028-010171,0.8485271433353228
20201028-010182,0.6749591838226912
20201028-010186,0.8714459872287827
20201028-010187,0.5971453046739271
20201028-010194,0.49389534390665224
20201028-020003,0.9093123699797337
20201028-020011,0.45329849773305986
20201028-020014,0.7312870948629342
20201028-020035,0.9460145549011234
20201028-020036,0.45199660208401193
20201028-020037,0.5074534312690877
20201028-020043,0.9529763037480793
20201028-020048,0.9269289673195114
20201028-020054,0.8014028446636595
20201028-020060,0.9089763203962051
20201028-020062,0.9446142497408743
20201028-020063,0.9290178037072305
20201028-020066,0.4536069466639869
20201028-020069,0.9594980566060697
20201028-020071,0.4125578947756275
20201028-020074,0.9556930819702172
20201028-020076,0.9381009326757448
20201028-020080,0.34211998770803564
20201028-020085,0.4924705704591789
20201028-020091,0.9448673476891483
20201028-020092,0.8956252292194653
20201028-020093,0.7626896860575799
20201028-020095,0.9134742577789017
20201028-020098,0.9298336970074979
20201028-020105,0.9007560080002197
20201028-020119,0.6640670649804394
20201028-020130,0.6810906926716382
20201028-020135,0.9251528213776856
20201028-020143,0.49989871267740943
20201028-020146,0.67942792444771
20201028-020149,0.6358103670616627
20201028-020153,0.4519966995187491
20201028-020159,0.6358982212699995
20201028-020182,0.7393607952743446
20201028-020193,0.9040453040983927
20201028-030002,0.6963298735587111
20201028-030004,0.942625457384288
20201028-030020,0.47943328579550415
20201028-030029,0.7086221268889199
20201028-030039,0.8812347154861044
20201028-030046,0.8633196391704006
20201028-030048,0.4112202875351555
20201028-030049,0.949941761593809
20201028-030054,0.4692815100750574
20201028-030060,0.9284952342926243
20201028-030068,0.6372102635378
20201028-030071,0.9226159640598627
20201028-030108,0.8005092606389874
20201028-030109,0.9306930412703105
20201028-030117,0.9000674226111613
20201028-030120,0.6476115984879788
20201028-030122,0.9251587386938109
20201028-030124,0.8587963380566601
20201028-030125,0.7921292399967492
20201028-030127,0.5706797502027857
20201028-030136,0.7996056144821242
20201028-030140,0.5281395850707453
20201028-030141,0.911739788054755
20201028-030144,0.8834626359717446
20201028-030148,0.6821137838566815
20201028-030160,0.45224500319982314
20201028-030163,0.4556979730467905
20201028-030167,0.7525480004522251
20201028-030173,0.7141854773137477
20201028-030177,0.9404049186019707
20201028-030179,0.47154237814654393
20201028-040002,0.5541517603822231
20201028-040006,0.4856798438191318
20201028-040007,0.474418619937625
20201028-040011,0.4925051609397025
20201028-040015,0.8327302786311055
20201028-040019,0.3191503730428876
20201028-040024,0.7130869261429102
20201028-040041,0.9540772710285143
20201028-040043,0.9454899856816807
20201028-040049,0.46077979010271186
20201028-040050,0.9280325577631213
20201028-040052,0.6293012425687279
20201028-040053,0.7051044537530895
20201028-040054,0.7902143798211381
20201028-040061,0.9268748359237575
20201028-040065,0.923028745878404
20201028-040066,0.8645523371306454
20201028-040070,0.9388527574452905
20201028-040078,0.6023668093718734
20201028-040089,0.5324794623752471
20201028-040092,0.6174333394643345
20201028-040095,0.8028185312109279
20201028-040097,0.5526787936169766
20201028-040126,0.8582384545141117
20201028-040131,0.4025669605535665
20201028-040132,0.39613354324788624
20201028-040133,0.8293352764550189
20201028-040137,0.9289774758292426
20201028-040138,0.9013549341582454
20201028-040139,0.8432241493066037
20201028-040144,0.907653592611668
20201028-040150,0.9010611402428853
20201028-040160,0.8691669971482714
20201028-050007,0.8625260704842537
20201028-050009,0.7185196631603306
20201028-050010,0.8998756117905417
20201028-050013,0.4523615870678664
20201028-050014,0.47226068620471773
20201028-050018,0.7470341003921654
20201028-050019,0.930953559974013
20201028-050020,0.9207163607476636
20201028-050023,0.4519970870760056
20201028-050038,0.9114458829489402
20201028-050041,0.4110170847545359
20201028-050046,0.39706327306151
20201028-050047,0.9093705287894893
20201028-050059,0.46087992606760253
20201028-050065,0.9034064050537354
20201028-050069,0.5062961550479381
20201028-050074,0.6246180744376063
20201028-050078,0.7516516371643525
20201028-050081,0.4087545655916513
20201028-050082,0.8402931503683695
20201028-050088,0.8951720858893839
20201028-050095,0.8203933217392015
20201028-050097,0.7731475530864427
20201028-050098,0.394524833789642
20201028-050102,0.7301161107461065
20201028-050105,0.9203523295824666
20201028-050113,0.45199664464278555
20201028-050115,0.9464321341079553
20201028-050117,0.9004161132841233
20201028-050123,5.320996130712843e-09
20201028-050131,0.9024763896181089
20201028-050138,0.45885273676320026
20201028-050147,0.5908121784852167
20201028-050148,0.9429052289891855
20201028-050153,0.46593761642334997
20201028-050157,0.9124474781016605
20201028-050158,0.4540077162845241
20201028-050161,0.916238860686311
20201028-050168,0.9138510354050756
20201028-050175,0.8278536318200699
20201028-050197,0.9429462553379133
20201028-050199,0.46421146918284617
20201028-060013,0.8963081226516709
20201028-060019,0.9436503166865287
20201028-060021,0.9596337700661092
20201028-060023,0.8125559816693275
20201028-060028,0.872742774644779
20201028-060040,0.9073672456769352
20201028-060041,0.4530585643962269
20201028-060053,0.9214743835984808
20201028-060056,0.9456427764196658
20201028-060058,0.5066790860858895
20201028-060060,0.9335674222553927
20201028-060071,0.5771643871213106
20201028-060075,0.4110169491570835
20201028-060077,0.6082238683044701
20201028-060079,0.9241036448129449
20201028-060098,0.8753766905494994
20201028-060101,0.42342986254713205
