customer_id,buy_proba
20201026-010002,0.9621777246038072
20201026-010012,0.9614176477209143
20201026-010016,0.9218412475690763
20201026-010018,0.9156082946264474
20201026-010022,0.869933556749322
20201026-010028,0.9513680975476433
20201026-010029,0.9454871419732469
20201026-010036,0.961601453542703
20201026-010040,0.9580657283851753
20201026-010044,0.961601453542703
20201026-010047,0.9257504365458304
20201026-010052,0.960658288544356
20201026-010056,0.9294899610498294
20201026-010062,0.925645208902523
20201026-010069,0.942846922034123
20201026-010070,0.9281945257088915
20201026-010071,0.960782369073089
20201026-010072,0.9316236965581816
20201026-010075,0.925645208902523
20201026-010081,0.9220758091721138
20201026-010083,0.9422015480708229
20201026-010093,0.9371938817303423
20201026-010096,0.960658288544356
20201026-010103,0.9561481423062417
20201026-010104,0.9312754056084606
20201026-010113,0.9269177070608449
20201026-010114,0.9117510875064038
20201026-010121,0.9568407060829529
20201026-010126,0.9613682407390531
20201026-010137,0.961601453542703
20201026-010138,0.9347322337923749
20201026-010139,0.960658288544356
20201026-010141,0.962803348015618
20201026-010142,0.941719630779107
20201026-010154,0.9616111087787175
20201026-010162,0.8216758176083707
20201026-010163,0.8216758176083707
20201026-010166,0.7450860002822757
20201026-010171,0.9616111087787175
20201026-010173,0.9542356008663522
20201026-010188,0.9235383261935162
20201026-020002,0.9439257178849051
20201026-020003,0.9269220275505698
20201026-020016,0.9521565475766974
20201026-020021,0.925645208902523
20201026-020023,0.9363517326359184
20201026-020027,0.9514671269643249
20201026-020037,0.9608791414482066
20201026-020041,0.9182951882757284
20201026-020051,0.9237708813032144
20201026-020056,0.9628130032516324
20201026-020059,0.9613682407390531
20201026-020062,0.9349376214919191
20201026-020064,0.9155210700698813
20201026-020065,0.9274884001229721
20201026-020066,0.9482647739519696
20201026-020067,0.9580657283851753
20201026-020072,0.9288026951347949
20201026-020076,0.9608791414482066
20201026-020080,0.961601453542703
20201026-020096,0.8544824240670179
20201026-020097,0.9598395664212379
20201026-020107,0.9285923698807542
20201026-020111,0.9183943430048513
20201026-020115,0.9619348565641428
20201026-020118,0.9487854369518209
20201026-020122,0.961601453542703
20201026-020123,0.8698770433281884
20201026-020124,0.9371938817303423
20201026-020125,0.9418300698096748
20201026-020134,0.9572812185265107
20201026-020135,0.9462119946482948
20201026-020141,0.9614176477209143
20201026-020164,0.9201695158750367
20201026-020165,0.9580657283851753
20201026-020167,0.9340194088225303
20201026-020175,0.939488439982076
20201026-020184,0.925242577018219
20201026-020202,0.9580657283851753
20201026-020204,0.7730331104944942
20201026-020205,0.9608791414482066
20201026-020210,0.9276235149227339
20201026-020214,0.8761611913294438
20201026-020215,0.9435907947226992
20201026-020224,0.933289810933262
20201026-020226,0.9628130032516324
20201026-020227,0.9390915493435341
20201026-020233,0.941719630779107
20201026-020236,0.9281945257088915
20201026-020239,0.915840849736146
20201026-020242,0.9590005681226075
20201026-020249,0.9436879573217619
20201026-020259,0.8937136149648494
20201026-020263,0.9243234139316344
20201026-020288,0.8129543383066996
20201026-020290,0.7476414826977651
20201026-020291,0.9237708813032144
20201026-020294,0.9294285228289446
20201026-020297,0.9345238080533153
20201026-020301,0.961601453542703
20201026-020306,0.9477828566602536
20201026-020307,0.9608791414482066
20201026-020316,0.8972689806409231
20201026-020321,0.8216758176083707
20201026-020322,0.8000693896005657
20201026-020324,0.9320173127749404
20201026-030001,0.960658288544356
20201026-030007,0.9376732115197354
20201026-030013,0.909591134297858
20201026-030014,0.9390915493435341
20201026-030015,0.9262159019646502
20201026-030018,0.9320173127749404
20201026-030025,0.91806263316603
20201026-030036,0.9354420207227041
20201026-030038,0.9389840407512909
20201026-030044,0.925645208902523
20201026-030047,0.9345238080533153
20201026-030050,0.88703900924165
20201026-030054,0.925645208902523
20201026-030057,0.9333341339860087
20201026-030060,0.909706158523212
20201026-030065,0.9340194088225303
20201026-030077,0.9617780406819265
20201026-030086,0.8825570145448732
20201026-030097,0.8744790556839763
20201026-030099,0.9390915493435341
20201026-030101,0.925645208902523
20201026-030106,0.9084266484288901
20201026-030110,0.961601453542703
20201026-030111,0.8256840647983698
20201026-030113,0.9158531012951581
20201026-030117,0.863247899540725
20201026-030134,0.9613682407390531
20201026-030139,0.8414540605089296
20201026-030148,0.961601453542703
20201026-030154,0.9537950884227945
20201026-030159,0.9088842076677777
20201026-030163,0.9007914195256794
20201026-030171,0.9614176477209143
20201026-030176,0.9155210700698813
20201026-030178,0.8256840647983698
20201026-030181,0.9613682407390531
20201026-030185,0.9266996321850535
20201026-030186,0.934458291702526
20201026-030191,0.869933556749322
20201026-030192,0.960658288544356
20201026-040006,0.9368603585465028
20201026-040009,0.934458291702526
20201026-040015,0.961601453542703
20201026-040025,0.9349626909333111
20201026-040032,0.9435907947226992
20201026-040035,0.9614176477209143
20201026-040039,0.8034215385404453
20201026-040043,0.9616111087787175
20201026-040045,0.8015235364767076
20201026-040049,0.961601453542703
20201026-040054,0.7707725396936829
20201026-040058,0.927405757770973
20201026-040059,0.9293188062785821
20201026-040062,0.9135623821255895
20201026-040064,0.961601453542703
20201026-040074,0.8613498307389902
20201026-040086,0.962989681696862
20201026-040087,0.9613682407390531
20201026-040088,0.9616111087787175
20201026-040096,0.961601453542703
20201026-040097,0.9294285228289446
20201026-040105,0.8565542371832207
20201026-040107,0.9234671221826737
20201026-040108,0.962989681696862
20201026-040113,0.8125805873417165
20201026-040117,0.8142040934571629
20201026-040120,0.9291861913020648
20201026-040121,0.9355210017302934
20201026-040123,0.854338070209633
20201026-040126,0.9269177070608449
20201026-040132,0.8196648877550845
20201026-040139,0.961601453542703
20201026-040140,0.9619348565641428
20201026-040146,0.9345238080533153
20201026-040155,0.9179754086094637
20201026-040163,0.8752112235723806
20201026-040165,0.9049042095441338
20201026-040168,0.9367549988503465
20201026-040173,0.9142799840265677
20201026-040178,0.9613682407390531
20201026-040179,0.9315129135441553
20201026-040192,0.9281945257088915
20201026-040193,0.9540569413710722
20201026-040196,0.9617877872239471
20201026-050008,0.9281945257088915
20201026-050018,0.8216758176083707
20201026-050020,0.962803348015618
20201026-050032,0.9608791414482066
20201026-050039,0.9172444143057179
20201026-050049,0.9537950884227945
20201026-050050,0.9435907947226992
20201026-050056,0.9108809869684725
20201026-050057,0.9390915493435341
20201026-050058,0.9395808232176407
20201026-050059,0.9420967930523868
20201026-050070,0.9537536835746363
20201026-050074,0.9619348565641428
20201026-050075,0.9266996321850535
20201026-050076,0.9623544030490369
20201026-050083,0.9495273429495268
20201026-050095,0.941719630779107
20201026-050100,0.9262159019646502
20201026-050101,0.9616111087787175
20201026-050105,0.9621777246038072
20201026-050107,0.9608576833027093
20201026-050112,0.961601453542703
20201026-050130,0.925645208902523
20201026-050132,0.961601453542703
20201026-050133,0.9580657283851753
20201026-050134,0.9355210017302934
20201026-050141,0.9324791085486471
20201026-050143,0.9234511016369497
20201026-050146,0.9596063536175881
20201026-050157,0.9532856836265771
20201026-050162,0.9234671221826737
20201026-050167,0.9269220275505698
20201026-050176,0.9380918994902911
20201026-050179,0.9514671269643249
20201026-050180,0.9261289391229262
20201026-060004,0.934458291702526
20201026-060023,0.9139112160020075
20201026-060027,0.8039845088742678
20201026-060028,0.9247279202849965
20201026-060029,0.9286716124093494
20201026-060032,0.9315129135441553
20201026-060035,0.9590005681226075
20201026-060036,0.9596063536175881
20201026-060038,0.9261289391229262
20201026-060043,0.9572812185265107
20201026-060044,0.9614176477209143
20201026-060067,0.9141457776050455
20201026-060068,0.962989681696862
20201026-060069,0.9163407471449533
20201026-060073,0.9616111087787175
20201026-060077,0.9616111087787175
20201026-060079,0.9613682407390531
20201026-060083,0.814391040780734
20201026-060085,0.961601453542703
20201026-060090,0.941719630779107
20201026-060092,0.9613682407390531
20201026-060097,0.9286219578855477
20201026-060103,0.9120013753014179
20201026-060110,0.8744790556839763
20201026-060111,0.9623544030490369
20201026-060112,0.928100919347222
20201026-060120,0.9371938817303423
20201026-060123,0.9269177070608449
20201026-060124,0.9395808232176407
20201026-060132,0.941719630779107
20201026-060133,0.9327854117024771
20201026-060134,0.9065105487018347
20201026-060135,0.9596063536175881
20201026-060141,0.9007914195256794
20201026-060144,0.9261289391229262
20201026-060145,0.960658288544356
20201026-060152,0.9007914195256794
20201026-060166,0.8711312485262043
20201026-060167,0.960658288544356
20201026-060170,0.9522831033350098
20201026-060188,0.9621777246038072
20201026-060189,0.9462119946482948
20201026-060190,0.9084266484288901
20201026-060198,0.7434431524243245
20201026-060199,0.9395808232176407
20201026-060200,0.961601453542703
20201026-060208,0.7401741086390163
20201026-060210,0.9580657283851753
20201026-060215,0.7508293785457593
20201026-060216,0.7904520558816046
20201026-060220,0.9616111087787175
20201026-060221,0.9220758091721138
20201026-060233,0.9367549988503465
20201026-060235,0.9572812185265107
20201026-060236,0.939488439982076
20201026-060237,0.9389840407512909
20201026-060240,0.9234511016369497
20201026-060245,0.9262159019646502
20201026-060252,0.9568407060829529
20201026-060271,0.941719630779107
20201026-060277,0.9613682407390531
20201026-060279,0.9238700360323374
20201027-010002,0.9454015924341022
20201027-010005,0.9425882144311319
20201027-010009,0.941719630779107
20201027-010010,0.9340194088225303
20201027-010016,0.9625701352119681
20201027-010028,0.8606921569039797
20201027-010029,0.9340194088225303
20201027-010031,0.9395808232176407
20201027-010032,0.9179754086094637
20201027-010033,0.9372369161420625
