Date,close,long_signal,short_signal,log_return,long,short,long_costprice,short_costprice,long_dailypnl_pct,short_dailypnl_pct,total_dailypnl_pct,long_dailypnl_pct_posi,long_dailypnl_pct_nega,short_dailypnl_pct_posi,short_dailypnl_pct_nega,total_dailypnl_pct_posi,total_dailypnl_pct_nega,long_sumprofit,long_sumloss,short_sumprofit,short_sumloss,total_sumprofit,total_sumloss,long_PF,short_PF,total_PF,long_cumpnl_pct_pertrade,short_cumpnl_pct_pertrade,long_cumsignal_pertrade,short_cumsignal_pertrade,long_cumpnl_pct,short_cumpnl_pct,long_recovperiod,short_recovperiod,total_recovperiod,total_cumpnl_pct,long_cumpnl_max,short_cumpnl_max,total_cumpnl_max,long_drawdown,short_drawdown,total_drawdown,long_recovery_flag,short_recovery_flag,total_recovery_flag,long_position,short_position
2018-04-23,8930.8798828125,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1187143394748353,-0.7313933559443263,1.528359358929079,-1.2175215760140468,2.647073698403914,-1.948914931958373,1.1187143394748353,-0.7313933559443263,1.528359358929079,-1.2175215760140468,2.647073698403914,-1.948914931958373,1.5295659037405747,1.255303716204078,1.358229471690688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
2018-04-24,9697.5,0.0,0.0,0.08235319918742609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1187143394748353,-0.7313933559443263,1.528359358929079,-1.2175215760140468,2.647073698403914,-1.948914931958373,1.5295659037405747,1.255303716204078,1.358229471690688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2018-04-25,8845.740234375,0.0,0.0,-0.09193210663750347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1187143394748353,-0.7313933559443263,1.528359358929079,-1.2175215760140468,2.647073698403914,-1.948914931958373,1.5295659037405747,1.255303716204078,1.358229471690688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2018-04-26,9281.509765625,0.0,0.0,0.04808821013231678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1187143394748353,-0.7313933559443263,1.528359358929079,-1.2175215760140468,2.647073698403914,-1.948914931958373,1.5295659037405747,1.255303716204078,1.358229471690688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2018-04-27,8987.0498046875,0.0,0.0,-0.0322395933068439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1187143394748353,-0.7313933559443263,1.528359358929079,-1.2175215760140468,2.647073698403914,-1.948914931958373,1.5295659037405747,1.255303716204078,1.358229471690688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2018-04-28,9348.48046875,0.0,0.0,0.03942918286213941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1187143394748353,-0.7313933559443263,1.528359358929079,-1.2175215760140468,2.647073698403914,-1.948914931958373,1.5295659037405747,1.255303716204078,1.358229471690688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2018-04-29,9419.080078125,0.0,0.0,0.007523614187495628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1187143394748353,-0.7313933559443263,1.528359358929079,-1.2175215760140468,2.647073698403914,-1.948914931958373,1.5295659037405747,1.255303716204078,1.358229471690688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2018-04-30,9240.5498046875,0.0,0.0,-0.019136041014403197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1187143394748353,-0.7313933559443263,1.528359358929079,-1.2175215760140468,2.647073698403914,-1.948914931958373,1.5295659037405747,1.255303716204078,1.358229471690688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2018-05-01,9119.009765625,1.0,0.0,-0.01324016669459219,1.0,0.0,9128.128775390624,0.0,-0.000999500333083388,0.0,-0.000999500333083388,0.0,-0.000999500333083388,0.0,0.0,0.0,-0.000999500333083388,1.1187143394748353,-0.7323928562774097,1.528359358929079,-1.2175215760140468,2.647073698403914,-1.9499144322914566,1.527478497211199,1.255303716204078,1.3575332612381281,-0.000999500333083388,0.0,0.0,0.0,-0.000999500333083388,0.0,1.0,0.0,1.0,-0.000999500333083388,0.0,0.0,0.0,-0.000999500333083388,0.0,-0.000999500333083388,1,0,1,1.0,0.0
2018-05-02,9235.919921875,0.0,0.0,0.012739001376982891,0.0,0.0,0.0,0.0,0.011739001376982892,0.0,0.011739001376982892,0.011739001376982892,0.0,0.0,0.0,0.011739001376982892,0.0,1.1304533408518183,-0.7323928562774097,1.528359358929079,-1.2175215760140468,2.6588126997808974,-1.9499144322914566,1.5435067821355626,1.255303716204078,1.3635535261187712,0.010739501043899504,0.0,1.0,0.0,0.010739501043899504,0.0,0.0,0.0,0.0,0.010739501043899504,0.010739501043899504,0.0,0.010739501043899504,0.0,0.0,0.0,0,0,0,-1.0,0.0
